00:14:bf:eb:81:5d,00:22:b0:68:05:36,02:2c:2c:36:bb:34,20:c9:d0:aa:22:68,20:c9:d0:aa:22:69,22:e2:30:f4:40:5d,34:fc:b9:ee:20:20,34:fc:b9:ee:20:21,34:fc:b9:ee:da:a0,34:fc:b9:ee:da:a1,34:fc:b9:ee:da:b0,34:fc:b9:ee:da:b1,38:72:c0:47:8a:af,38:d5:47:73:ef:f8,38:d5:47:73:ef:fc,40:b0:34:b2:2c:a2,40:e3:d6:b1:b2:c0,40:e3:d6:b1:b2:c1,40:e3:d6:b1:b2:d0,40:e3:d6:b1:b2:d1,40:e3:d6:b2:47:40,40:e3:d6:b2:47:41,40:e3:d6:b2:47:50,40:e3:d6:b2:47:51,40:e3:d6:b2:49:a0,40:e3:d6:b2:49:a1,40:e3:d6:b2:49:b0,40:e3:d6:b2:49:b1,40:e3:d6:b2:4d:40,40:e3:d6:b2:4d:41,40:e3:d6:b2:4d:50,40:e3:d6:b2:4d:51,40:e3:d6:b2:54:20,40:e3:d6:b2:54:21,40:e3:d6:b2:54:23,40:e3:d6:b2:54:30,40:e3:d6:b2:54:31,40:e3:d6:b2:54:33,54:b8:0a:12:e7:ae,60:e3:27:be:73:bc,6a:14:01:38:a9:9f,90:94:e4:3d:43:98,_id,a8:bd:27:6a:a5:c0,a8:bd:27:6a:a5:c1,a8:bd:27:6a:a5:d0,a8:bd:27:6a:a5:d1,a8:bd:27:6a:a8:e0,a8:bd:27:6a:a8:e1,a8:bd:27:6a:a8:f0,a8:bd:27:6a:a8:f1,a8:bd:27:6a:b5:40,a8:bd:27:6a:b5:41,a8:bd:27:6a:b5:50,a8:bd:27:6a:b5:51,a8:bd:27:6a:c1:c0,a8:bd:27:6a:c1:c1,a8:bd:27:6a:c1:d0,a8:bd:27:6a:c1:d1,a8:bd:27:6a:c6:60,a8:bd:27:6a:c6:61,a8:bd:27:6a:c6:70,a8:bd:27:6a:c6:71,ac:a3:1e:df:0a:60,ac:a3:1e:df:0a:61,ac:a3:1e:df:0a:70,ac:a3:1e:df:0a:71,ac:a3:1e:df:3b:40,ac:a3:1e:df:3b:41,ac:a3:1e:df:43:20,ac:a3:1e:df:43:21,ac:a3:1e:df:43:30,ac:a3:1e:df:43:31,ac:a3:1e:df:46:20,ac:a3:1e:df:46:21,e4:8d:8c:9d:a2:ca,f4:f2:6d:c4:fc:72,lat,lng,waypoint_id
-77.0,-90.0,,-88,-67,-82.0,,,-87.0,-88.0,-68.0,-68.0,-92.0,,-88.0,-90.0,,,,,-55.0,-55.0,-41,,-92.0,-90.0,-78.0,-78.0,-78.0,-78.0,-61.0,-61.0,,-87.0,-86.0,-86.0,-86.0,-82.0,,-81.0,-90.0,-87.0,5af9b67f1a6fb44971564ee0,,,,,-79.0,-88.0,-60.0,-60.0,,,,,-80.0,-79.0,-74.0,-74.0,-81.0,-80.0,-73,-73,-81.0,-91.0,-84.0,-84.0,,,,,,,,,-83.0,-59,39.47899607728265,-6.342112384736538,5af9b28f1a6fb40ea5949f5a
-77.0,-90.0,,-88,-67,-82.0,,,-87.0,-88.0,-68.0,-68.0,-92.0,,-88.0,-90.0,,,,,-55.0,-55.0,-41,,-92.0,-90.0,-78.0,-78.0,-78.0,-78.0,-61.0,-61.0,,-87.0,-86.0,-86.0,-86.0,-82.0,,-81.0,-90.0,-87.0,5af9b6811a6fb44971564ee1,,,,,-79.0,-88.0,-60.0,-60.0,,,,,-80.0,-79.0,-74.0,-74.0,-81.0,-80.0,-73,-73,-81.0,-91.0,-84.0,-84.0,,,,,,,,,-83.0,-59,39.47899607728265,-6.342112384736538,5af9b28f1a6fb40ea5949f5a
-77.0,-90.0,,-88,-67,-82.0,,,-87.0,-88.0,-68.0,-68.0,-92.0,,-88.0,-90.0,,,,,-55.0,-55.0,-41,,-92.0,-90.0,-78.0,-78.0,-78.0,-78.0,-61.0,-61.0,,-87.0,-86.0,-86.0,-86.0,-82.0,,-81.0,-90.0,-87.0,5af9b6821a6fb44971564ee2,,,,,-79.0,-88.0,-60.0,-60.0,,,,,-80.0,-79.0,-74.0,-74.0,-81.0,-80.0,-73,-73,-81.0,-91.0,-84.0,-84.0,,,,,,,,,-83.0,-59,39.47899607728265,-6.342112384736538,5af9b28f1a6fb40ea5949f5a
-77.0,-90.0,,-88,-67,-82.0,,,-87.0,-88.0,-68.0,-68.0,-92.0,,-88.0,-90.0,,,,,-55.0,-55.0,-41,,-92.0,-90.0,-78.0,-78.0,-78.0,-78.0,-61.0,-61.0,,-87.0,-86.0,-86.0,-86.0,-82.0,,-81.0,-90.0,-87.0,5af9b6821a6fb44971564ee3,,,,,-79.0,-88.0,-60.0,-60.0,,,,,-80.0,-79.0,-74.0,-74.0,-81.0,-80.0,-73,-73,-81.0,-91.0,-84.0,-84.0,,,,,,,,,-83.0,-59,39.47899607728265,-6.342112384736538,5af9b28f1a6fb40ea5949f5a
-75.0,-90.0,,-81,-75,-77.0,,,-79.0,-79.0,-69.0,-69.0,-92.0,-89.0,-88.0,-90.0,,,,,-60.0,-60.0,-41,,,,-81.0,-78.0,-77.0,-78.0,-65.0,-65.0,,-87.0,-88.0,-86.0,-84.0,,,-81.0,-90.0,-87.0,5af9b6851a6fb44971564ee4,,,,,-75.0,-75.0,-63.0,-63.0,,,,,-78.0,-77.0,,,-84.0,-83.0,-75,-75,-86.0,-88.0,-84.0,-83.0,,,,,,,,,-83.0,-82,39.47899607728265,-6.342112384736538,5af9b28f1a6fb40ea5949f5a
-75.0,-90.0,,-81,-75,-77.0,,,-79.0,-79.0,-69.0,-69.0,-92.0,-89.0,-88.0,-90.0,,,,,-60.0,-60.0,-41,,,,-81.0,-78.0,-77.0,-78.0,-65.0,-65.0,,-87.0,-88.0,-86.0,-84.0,,,-81.0,-90.0,-87.0,5af9b6861a6fb44971564ee5,,,,,-75.0,-75.0,-63.0,-63.0,,,,,-78.0,-77.0,,,-84.0,-83.0,-75,-75,-86.0,-88.0,-84.0,-83.0,,,,,,,,,-83.0,-82,39.47899607728265,-6.342112384736538,5af9b28f1a6fb40ea5949f5a
-75.0,-79.0,,-81,-69,-81.0,,,-79.0,-79.0,-75.0,-75.0,-92.0,-89.0,-88.0,,,,,,-53.0,-60.0,-38,,,,-81.0,,-80.0,-79.0,-60.0,-65.0,-88.0,-87.0,-86.0,,-84.0,,,-79.0,-90.0,-81.0,5af9b6881a6fb44971564ee6,,,,,-75.0,-75.0,-63.0,-63.0,,,,,-78.0,-77.0,,,-84.0,-83.0,-75,-75,-86.0,-88.0,-84.0,-83.0,,,,,,,,,-77.0,-74,39.47899607728265,-6.342112384736538,5af9b28f1a6fb40ea5949f5a
-75.0,-77.0,,-84,-76,-75.0,,,-79.0,-79.0,-70.0,-70.0,-92.0,-89.0,-87.0,,,,,,-54.0,-60.0,-37,,-84.0,,-81.0,,-70.0,-69.0,-57.0,-65.0,-88.0,-89.0,-91.0,,-84.0,,,-80.0,,-81.0,5af9b68b1a6fb44971564ee7,,,,,-77.0,-75.0,-60.0,-61.0,,,,,-78.0,-77.0,-74.0,-74.0,-80.0,-83.0,-71,-71,-86.0,-88.0,-79.0,-83.0,,,,,,,,,-79.0,-73,39.47899607728265,-6.342112384736538,5af9b28f1a6fb40ea5949f5a
-74.0,-77.0,,-85,-69,-78.0,,,,,-74.0,-74.0,,,-84.0,,,,,,-51.0,-50.0,-36,,-84.0,,-80.0,,-70.0,-69.0,-61.0,-62.0,-88.0,-89.0,-91.0,,,,,-80.0,-83.0,-84.0,5af9b6921a6fb44971564ee8,,,,,-74.0,-75.0,-63.0,-63.0,,,,,-80.0,,-74.0,-74.0,-87.0,-84.0,-74,-74,,,-79.0,,,,,,,,,,-79.0,-71,39.47895130738309,-6.342148594558239,5af9b2b11a6fb40ea5949f6b
-68.0,-77.0,,-76,-63,-79.0,,,,,-63.0,-64.0,,,-84.0,,,,,,-43.0,-50.0,-34,,-84.0,,-80.0,-76.0,-72.0,-72.0,-59.0,-59.0,-80.0,-81.0,-80.0,,,,,-78.0,-88.0,-83.0,5af9b6931a6fb44971564ee9,,,,,-72.0,-75.0,-62.0,-62.0,,,,,-79.0,,-74.0,-74.0,-87.0,-84.0,-79,-80,,,-79.0,-86.0,,,,,,,,,-80.0,-75,39.47895130738309,-6.342148594558239,5af9b2b11a6fb40ea5949f6b
-68.0,-77.0,,-76,-63,-79.0,,,,,-63.0,-64.0,,,-84.0,,,,,,-43.0,-50.0,-34,,-84.0,,-80.0,-76.0,-72.0,-72.0,-59.0,-59.0,-80.0,-81.0,-80.0,,,,,-78.0,-88.0,-83.0,5af9b6951a6fb44971564eea,,,,,-72.0,-75.0,-62.0,-62.0,,,,,-79.0,,-74.0,-74.0,-87.0,-84.0,-79,-80,,,-79.0,-86.0,,,,,,,,,-80.0,-75,39.47895130738309,-6.342148594558239,5af9b2b11a6fb40ea5949f6b
-68.0,-77.0,,-76,-63,-79.0,,,,,-63.0,-64.0,,,-84.0,,,,,,-43.0,-50.0,-34,,-84.0,,-80.0,-76.0,-72.0,-72.0,-59.0,-59.0,-80.0,-81.0,-80.0,,,,,-78.0,-88.0,-83.0,5af9b6961a6fb44971564eeb,,,,,-72.0,-75.0,-62.0,-62.0,,,,,-79.0,,-74.0,-74.0,-87.0,-84.0,-79,-80,,,-79.0,-86.0,,,,,,,,,-80.0,-75,39.47895130738309,-6.342148594558239,5af9b2b11a6fb40ea5949f6b
-70.0,-81.0,,-72,-69,-71.0,,,,,-79.0,-79.0,-85.0,,-85.0,,,,,,-59.0,-63.0,-46,,-78.0,-77.0,-69.0,-69.0,-64.0,,-55.0,-55.0,,,-84.0,-84.0,-83.0,-87.0,,-77.0,,-79.0,5af9b6a11a6fb44971564eec,,,,,,,-69.0,-69.0,,,,,-85.0,-84.0,-75.0,-75.0,,,-86,-84,-88.0,-89.0,-85.0,,,,,,,,,,-84.0,-81,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-70.0,-81.0,,-72,-69,-71.0,,,,,-79.0,-79.0,-85.0,,-85.0,,,,,,-59.0,-63.0,-46,,-78.0,-77.0,-69.0,-69.0,-64.0,,-55.0,-55.0,,,-84.0,-84.0,-83.0,-87.0,,-77.0,,-79.0,5af9b6a21a6fb44971564eed,,,,,,,-69.0,-69.0,,,,,-85.0,-84.0,-75.0,-75.0,,,-86,-84,-88.0,-89.0,-85.0,,,,,,,,,,-84.0,-81,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-70.0,-81.0,,-72,-69,-71.0,,,,,-79.0,-79.0,-85.0,,-85.0,,,,,,-59.0,-63.0,-46,,-78.0,-77.0,-69.0,-69.0,-64.0,,-55.0,-55.0,,,-84.0,-84.0,-83.0,-87.0,,-77.0,,-79.0,5af9b6a31a6fb44971564eee,,,,,,,-69.0,-69.0,,,,,-85.0,-84.0,-75.0,-75.0,,,-86,-84,-88.0,-89.0,-85.0,,,,,,,,,,-84.0,-81,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-62.0,-81.0,,-76,-68,-72.0,,,,,-78.0,-77.0,-80.0,,-85.0,-89.0,,,,,-69.0,-68.0,-48,,-78.0,,-67.0,-67.0,-65.0,,-51.0,-51.0,,,-84.0,,,-86.0,,-88.0,-81.0,-89.0,5af9b6a31a6fb44971564eef,,,,,-81.0,-80.0,-70.0,-70.0,,,,,-87.0,-87.0,,,,,-83,-82,-88.0,-89.0,,,,,,,,,,,-87.0,-90,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-62.0,-81.0,,-76,-68,-72.0,,,,,-78.0,-77.0,-80.0,,-85.0,-89.0,,,,,-69.0,-68.0,-48,,-78.0,,-67.0,-67.0,-65.0,,-51.0,-51.0,,,-84.0,,,-86.0,,-88.0,-81.0,-89.0,5af9b6a41a6fb44971564ef0,,,,,-81.0,-80.0,-70.0,-70.0,,,,,-87.0,-87.0,,,,,-83,-82,-88.0,-89.0,,,,,,,,,,,-87.0,-90,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-62.0,-81.0,,-76,-68,-72.0,,,,,-78.0,-77.0,-80.0,,-85.0,-89.0,,,,,-69.0,-68.0,-48,,-78.0,,-67.0,-67.0,-65.0,,-51.0,-51.0,,,-84.0,,,-86.0,,-88.0,-81.0,-89.0,5af9b6a51a6fb44971564ef1,,,,,-81.0,-80.0,-70.0,-70.0,,,,,-87.0,-87.0,,,,,-83,-82,-88.0,-89.0,,,,,,,,,,,-87.0,-90,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-62.0,-81.0,,-76,-68,-72.0,,,,,-78.0,-77.0,-80.0,,-85.0,-89.0,,,,,-69.0,-68.0,-48,,-78.0,,-67.0,-67.0,-65.0,,-51.0,-51.0,,,-84.0,,,-86.0,,-88.0,-81.0,-89.0,5af9b6a51a6fb44971564ef2,,,,,-81.0,-80.0,-70.0,-70.0,,,,,-87.0,-87.0,,,,,-83,-82,-88.0,-89.0,,,,,,,,,,,-87.0,-90,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-63.0,-77.0,,-71,-67,-79.0,,,,,-78.0,-81.0,-78.0,,,-82.0,,,,,-67.0,-67.0,-53,,-78.0,,-73.0,-73.0,-62.0,-63.0,-54.0,-54.0,,,,,,-86.0,,-88.0,-77.0,-84.0,5af9b6a91a6fb44971564ef3,,,,,-81.0,-80.0,-71.0,-70.0,,,,,-90.0,-89.0,,,,,-82,-83,-88.0,-89.0,,,,,,,,,,,-87.0,-92,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-63.0,-77.0,,-71,-67,-79.0,,,,,-78.0,-81.0,-78.0,,,-82.0,,,,,-67.0,-67.0,-53,,-78.0,,-73.0,-73.0,-62.0,-63.0,-54.0,-54.0,,,,,,-86.0,,-88.0,-77.0,-84.0,5af9b6aa1a6fb44971564ef4,,,,,-81.0,-80.0,-71.0,-70.0,,,,,-90.0,-89.0,,,,,-82,-83,-88.0,-89.0,,,,,,,,,,,-87.0,-92,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-63.0,-77.0,,-71,-67,-79.0,,,,,-78.0,-81.0,-78.0,,,-82.0,,,,,-67.0,-67.0,-53,,-78.0,,-73.0,-73.0,-62.0,-63.0,-54.0,-54.0,,,,,,-86.0,,-88.0,-77.0,-84.0,5af9b6aa1a6fb44971564ef5,,,,,-81.0,-80.0,-71.0,-70.0,,,,,-90.0,-89.0,,,,,-82,-83,-88.0,-89.0,,,,,,,,,,,-87.0,-92,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-63.0,-77.0,,-71,-67,-79.0,,,,,-78.0,-81.0,-78.0,,,-82.0,,,,,-67.0,-67.0,-53,,-78.0,,-73.0,-73.0,-62.0,-63.0,-54.0,-54.0,,,,,,-86.0,,-88.0,-77.0,-84.0,5af9b6ab1a6fb44971564ef6,,,,,-81.0,-80.0,-71.0,-70.0,,,,,-90.0,-89.0,,,,,-82,-83,-88.0,-89.0,,,,,,,,,,,-87.0,-92,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-77.0,-84.0,,-69,-69,-79.0,,,,,-76.0,-77.0,-82.0,,-87.0,-79.0,,,,,-66.0,-67.0,-46,,,,-72.0,-72.0,-59.0,-63.0,-52.0,-52.0,,,,,-84.0,-84.0,,-88.0,-86.0,-80.0,5af9b6ad1a6fb44971564ef7,,,,,-76.0,-80.0,-70.0,-71.0,,,,,-88.0,-87.0,,,,,-80,-80,,,,,,,,,,,,,-87.0,-88,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-67.0,-88.0,,-76,-69,-77.0,-89.0,-91.0,-78.0,,-80.0,-80.0,-82.0,,-87.0,-84.0,,,,,-61.0,-67.0,-44,,,,-71.0,-72.0,-63.0,-63.0,-53.0,-53.0,,,,,-84.0,-84.0,,-87.0,-87.0,-80.0,5af9b6b11a6fb44971564ef8,,,,,-76.0,,-69.0,-69.0,,,,,-88.0,-87.0,,,,,-83,-82,,,,,,,,,,,,,-88.0,-88,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-67.0,-88.0,,-76,-69,-77.0,-89.0,-91.0,-78.0,,-80.0,-80.0,-82.0,,-87.0,-84.0,,,,,-61.0,-67.0,-44,,,,-71.0,-72.0,-63.0,-63.0,-53.0,-53.0,,,,,-84.0,-84.0,,-87.0,-87.0,-80.0,5af9b6b11a6fb44971564ef9,,,,,-76.0,,-69.0,-69.0,,,,,-88.0,-87.0,,,,,-83,-82,,,,,,,,,,,,,-88.0,-88,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-67.0,-88.0,,-76,-69,-77.0,-89.0,-91.0,-78.0,,-80.0,-80.0,-82.0,,-87.0,-84.0,,,,,-61.0,-67.0,-44,,,,-71.0,-72.0,-63.0,-63.0,-53.0,-53.0,,,,,-84.0,-84.0,,-87.0,-87.0,-80.0,5af9b6b21a6fb44971564efa,,,,,-76.0,,-69.0,-69.0,,,,,-88.0,-87.0,,,,,-83,-82,,,,,,,,,,,,,-88.0,-88,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-69.0,-78.0,,-74,-66,-75.0,-89.0,-91.0,-78.0,,-73.0,-72.0,-82.0,-92.0,-83.0,-90.0,,,,,-69.0,-67.0,-46,,-75.0,-76.0,-67.0,-68.0,-63.0,-63.0,-51.0,-51.0,,,,,-82.0,-83.0,,-87.0,-82.0,-84.0,5af9b6b41a6fb44971564efb,,,,,-77.0,-78.0,-72.0,-72.0,,,,,-88.0,-87.0,-77.0,-77.0,-84.0,-84.0,-77,-77,,,-86.0,,,,,,,,,,-86.0,-92,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-69.0,-78.0,,-74,-66,-75.0,-89.0,-91.0,-78.0,,-73.0,-72.0,-82.0,-92.0,-83.0,-90.0,,,,,-69.0,-67.0,-46,,-75.0,-76.0,-67.0,-68.0,-63.0,-63.0,-51.0,-51.0,,,,,-82.0,-83.0,,-87.0,-82.0,-84.0,5af9b6b51a6fb44971564efc,,,,,-77.0,-78.0,-72.0,-72.0,,,,,-88.0,-87.0,-77.0,-77.0,-84.0,-84.0,-77,-77,,,-86.0,,,,,,,,,,-86.0,-92,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-69.0,-78.0,,-74,-66,-75.0,-89.0,-91.0,-78.0,,-73.0,-72.0,-82.0,-92.0,-83.0,-90.0,,,,,-69.0,-67.0,-46,,-75.0,-76.0,-67.0,-68.0,-63.0,-63.0,-51.0,-51.0,,,,,-82.0,-83.0,,-87.0,-82.0,-84.0,5af9b6b61a6fb44971564efd,,,,,-77.0,-78.0,-72.0,-72.0,,,,,-88.0,-87.0,-77.0,-77.0,-84.0,-84.0,-77,-77,,,-86.0,,,,,,,,,,-86.0,-92,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-69.0,-78.0,,-74,-66,-75.0,-89.0,-91.0,-78.0,,-73.0,-72.0,-82.0,-92.0,-83.0,-90.0,,,,,-69.0,-67.0,-46,,-75.0,-76.0,-67.0,-68.0,-63.0,-63.0,-51.0,-51.0,,,,,-82.0,-83.0,,-87.0,-82.0,-84.0,5af9b6b61a6fb44971564efe,,,,,-77.0,-78.0,-72.0,-72.0,,,,,-88.0,-87.0,-77.0,-77.0,-84.0,-84.0,-77,-77,,,-86.0,,,,,,,,,,-86.0,-92,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-69.0,-78.0,,-74,-66,-75.0,-89.0,-91.0,-78.0,,-73.0,-72.0,-82.0,-92.0,-83.0,-90.0,,,,,-69.0,-67.0,-46,,-75.0,-76.0,-67.0,-68.0,-63.0,-63.0,-51.0,-51.0,,,,,-82.0,-83.0,,-87.0,-82.0,-84.0,5af9b6b71a6fb44971564eff,,,,,-77.0,-78.0,-72.0,-72.0,,,,,-88.0,-87.0,-77.0,-77.0,-84.0,-84.0,-77,-77,,,-86.0,,,,,,,,,,-86.0,-92,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-71.0,-77.0,,-76,-66,-77.0,-89.0,-91.0,-78.0,,-73.0,-73.0,,-92.0,-83.0,-90.0,,,,,-69.0,,-46,,-79.0,-76.0,-69.0,-69.0,-63.0,-63.0,-52.0,-53.0,,,,-80.0,-82.0,-80.0,,-87.0,-75.0,-84.0,5af9b6b91a6fb44971564f00,,,,,-77.0,-78.0,-75.0,-75.0,,,,,-89.0,,-77.0,-77.0,-82.0,-84.0,-78,-79,,,-86.0,,,,,,,,,,-86.0,-90,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-71.0,-77.0,,-76,-66,-77.0,-89.0,-91.0,-78.0,,-73.0,-73.0,,-92.0,-83.0,-90.0,,,,,-69.0,,-46,,-79.0,-76.0,-69.0,-69.0,-63.0,-63.0,-52.0,-53.0,,,,-80.0,-82.0,-80.0,,-87.0,-75.0,-84.0,5af9b6bc1a6fb44971564f01,,,,,-77.0,-78.0,-75.0,-75.0,,,,,-89.0,,-77.0,-77.0,-82.0,-84.0,-78,-79,,,-86.0,,,,,,,,,,-86.0,-90,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-74.0,-77.0,,-74,-65,-77.0,,,,,-72.0,-72.0,,-92.0,-87.0,-90.0,,,,,-69.0,,-51,,-73.0,-76.0,-68.0,-68.0,-70.0,-71.0,-53.0,-53.0,,,-90.0,-80.0,-83.0,-82.0,,,-75.0,-81.0,5af9b6bf1a6fb44971564f02,,,,,-77.0,-78.0,-73.0,-73.0,,,,,-89.0,,-77.0,-77.0,-82.0,-84.0,-80,-81,,,-85.0,,,,,,,,,,-87.0,-91,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-78.0,-73.0,,-79,-66,-77.0,,,,,-75.0,-75.0,,,-84.0,-81.0,,,,,-71.0,-71.0,-52,,-78.0,,-68.0,-67.0,-70.0,-71.0,-53.0,-54.0,,,-79.0,-80.0,-83.0,-84.0,,,-75.0,-81.0,5af9b6c21a6fb44971564f03,,,,,-77.0,-78.0,-75.0,-75.0,,,,,-89.0,,,,-82.0,-86.0,-78,-78,,,-84.0,,,,,,,,,,-87.0,-90,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-78.0,-73.0,,-80,-68,-75.0,-89.0,,,,-73.0,-73.0,,,-84.0,-81.0,,,,,-59.0,-71.0,-53,,-78.0,,-69.0,-70.0,-64.0,-64.0,-52.0,-52.0,-87.0,-90.0,-88.0,-85.0,-85.0,-84.0,,,-75.0,-81.0,5af9b6c41a6fb44971564f04,,,,,-79.0,-78.0,-73.0,-73.0,,,,,,,-75.0,-75.0,,-86.0,-79,-78,,,-85.0,-85.0,,,,,,,,,-87.0,-89,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
-78.0,-73.0,,-80,-68,-75.0,-89.0,,,,-73.0,-73.0,,,-84.0,-81.0,,,,,-59.0,-71.0,-53,,-78.0,,-69.0,-70.0,-64.0,-64.0,-52.0,-52.0,-87.0,-90.0,-88.0,-85.0,-85.0,-84.0,,,-75.0,-81.0,5af9b6c71a6fb44971564f05,,,,,-79.0,-78.0,-73.0,-73.0,,,,,,,-75.0,-75.0,,-86.0,-79,-78,,,-85.0,-85.0,,,,,,,,,-87.0,-89,39.47890136173855,-6.342213973402978,5af9b2e11a6fb40ea5949f7f
